개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,건물지상층수,건물지하층수,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,발한실여부,사용끝지상층,사용끝지하층,사용시작지상층,사용시작지하층,상세영업상태명,상세영업상태코드,여성종사자수,영업상태코드,욕실수,위생업태명,전화번호,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
5210000,5210000-202-2000-00006,2000-08-26,영업/정상,,468.02,719-851,40041,심원정한증막,한증막업,I,,2,1,,Y,2025-12-15 16:15:28,경상북도 성주군 월항면 대산1길 66,N,2,0,1,0,영업,01,,01,0,한증막업,0549317715,,,,319516.187717396    ,271323.82923171     ,경상북도 성주군 월항면 대산리 427-1 ,2020-08-27 10:19:38
5210000,5210000-202-2010-00002,2010-10-25,폐업,2011-08-09,336.22,719-834,,다호찜질방,목욕장업 기타,I,,1,0,,N,2025-12-15 16:15:28,,N,0,0,0,0,폐업,02,,03,2,목욕장업 기타,0549322080,,,,,,경상북도 성주군 선남면 신부리 225-7 외 2필지 ,2010-10-25 14:25:30
5210000,5210000-202-2003-00001,2003-02-24,영업/정상,,"1,223.02",719-801,40027,드림목욕탕,공동탕업,I,,3,1,,N,2025-12-15 16:15:28,경상북도 성주군 성주읍 시장길 40,Y,3,0,2,0,영업,01,,01,2,공동탕업,0549338839,,,,315905.574688976    ,269083.914089814    ,경상북도 성주군 성주읍 경산리 729 ,2021-03-18 15:03:24
5210000,5210000-202-2004-00001,2004-03-26,영업/정상,,661.10,719-812,40014,초전사우나,공동탕업,I,자가,2,1,,N,2025-12-15 16:15:28,경상북도 성주군 초전면 대장2길 27-3,N,2,1,1,1,영업,01,,01,,공동탕업,0549326991,,,,314042.604896355    ,275336.537214692    ,경상북도 성주군 초전면 대장리 877-88 ,2020-08-27 10:21:58
5210000,5210000-202-2009-00001,2009-06-01,영업/정상,,310.30,719-832,40048,대주참숯찜질방,찜질시설서비스영업,I,자가,1,0,,Y,2025-12-15 16:15:28,경상북도 성주군 선남면 선원2길 62,N,1,0,1,0,영업,01,,01,2,찜질시설서비스영업,0549333392,,,,323925.503435426    ,264128.261591753    ,경상북도 성주군 선남면 선원리 293-7 ,2023-11-24 10:13:19
5210000,5210000-202-2011-00001,2011-08-01,영업/정상,,"3,875.00",719-814,40008,성주스파랜드,공동탕업,I,자가,1,1,,Y,2025-12-15 16:15:28,경상북도 성주군 초전면 주천로 1027-96,Y,1,0,1,0,영업,01,,01,3,공동탕업,0549335755,,,,313579.727170842    ,279808.6197126      ,경상북도 성주군 초전면 용봉리 940 ,2020-08-27 10:23:16
5210000,5210000-202-2026-00001,2026-03-11,영업/정상,,193.32,719-833,40044,도깨비참숯가마,한증막업,I,,1,0,1,N,2026-03-12 21:56:39,경상북도 성주군 선남면 도흥5길 245-5,Y,,,1,,영업,01,1,01,2,한증막업,,,,,324718.961162978    ,269874.876985421    ,경상북도 성주군 선남면 도흥리 1082-4 ,2026-03-11 14:42:21
5210000,5210000-202-2020-00001,2020-02-14,영업/정상,,"2,288.71",719-801,40018,(주)성주별고을관광온천,공동탕업,I,,3,1,0,N,2025-12-15 16:15:28,경상북도 성주군 성주읍 성주순환로 95,N,0,0,0,0,영업,01,0,01,0,공동탕업,0549333456,,,,315425.345767168    ,270244.858299473    ,경상북도 성주군 성주읍 예산리 678 ,2025-01-13 11:04:14
5210000,5210000-202-1998-00001,1998-10-16,영업/정상,,638.60,719-801,40028,장수탕,공동탕업,I,,4,1,,N,2025-12-15 16:15:28,경상북도 성주군 성주읍 시장1길 2,Y,3,0,2,0,영업,01,,01,0,공동탕업,0549325700,,,,316003.625759004    ,269184.687122542    ,경상북도 성주군 성주읍 경산리 716-2 ,2020-09-04 17:02:32
5210000,5210000-202-1999-00001,1999-06-18,영업/정상,,392.94,719-883,40060,가천목욕탕,공동탕업,I,자가,3,1,,N,2025-12-15 16:15:28,경상북도 성주군 가천면 창천2길 27,Y,2,0,1,0,영업,01,,01,2,공동탕업,0549314290,,,,305397.195238208    ,265703.073700146    ,경상북도 성주군 가천면 창천리 640 ,2024-02-19 14:15:47
5210000,5210000-202-2000-00003,2000-04-21,영업/정상,,497.26,719-801,40028,금수탕,공동탕업,I,,3,1,,N,2025-12-15 16:15:28,경상북도 성주군 성주읍 성산5길 5,N,2,0,1,0,영업,01,,01,0,공동탕업,0549332207,,,,316186.940901586    ,269343.848270648    ,경상북도 성주군 성주읍 성산리 663-14 ,2020-09-04 17:03:35
5210000,5210000-202-2000-00005,2000-07-18,영업/정상,,"2,275.77",719-892,40063,(주)가야호텔,공동탕업,I,자가,3,1,,N,2025-12-15 16:15:28,경상북도 성주군 수륜면 가야산식물원길 52,Y,0,1,0,1,영업,01,,01,0,공동탕업,0549313500,,,,303217.470765366    ,256444.256737724    ,경상북도 성주군 수륜면 백운리 1282-4 ,2025-07-02 14:12:27
5210000,5210000-202-2001-00001,2001-12-13,폐업,2022-06-21,199.44,719-801,40028,중앙목욕탕,공동탕업,I,,2,0,,N,2025-12-15 16:15:28,경상북도 성주군 성주읍 시장길 11-3,N,2,0,1,0,폐업,02,,03,0,공동탕업,0549332158,,,,316050.91252313     ,269298.931361483    ,경상북도 성주군 성주읍 경산리 702 ,2022-06-21 13:49:32
5210000,5210000-202-2007-00001,2007-02-07,폐업,2009-11-13,492.50,719-832,,광영참숯숯가마목욕탕,공동탕업,I,임대,1,,,N,2025-12-15 16:15:28,,N,,,1,,폐업,02,,03,2,공동탕업,0549319922,,,,,,경상북도 성주군 선남면 도성리 산 51-6 산51-11 ,2007-04-16 00:00:00
5210000,5210000-202-2007-00002,2007-10-08,폐업,2018-04-23,"2,603.88",719-801,,아쿠아랜드,공동탕업+찜질시설서비스영업,I,임대,4,1,,N,2025-12-15 16:15:28,,N,4,0,2,0,폐업,02,,03,2,공동탕업+찜질시설서비스영업,0549311300,,,,,,경상북도 성주군 성주읍 예산리 312 312-16  312-19 ,2018-04-23 17:58:03
5210000,5210000-202-2009-00002,2009-07-24,폐업,2014-01-13,185.07,719-851,40039,대자연목욕탕,목욕장업 기타,I,,0,0,,N,2025-12-15 16:15:28,경상북도 성주군 월항면 유월공단길 11-7,Y,,,,,폐업,02,,03,2,목욕장업 기타,0549328888,,,,320769.123410189    ,273933.025223223    ,경상북도 성주군 월항면 유월리 150 ,2015-03-12 16:20:08
5210000,5210000-202-2009-00003,2009-09-04,폐업,2018-09-10,219.12,719-881,40062,가야산숯굴찜질방,찜질시설서비스영업,I,,0,0,,N,2025-12-15 16:15:28,경상북도 성주군 가천면 포천계곡로 960-9,Y,,,,,폐업,02,,03,2,찜질시설서비스영업,0549310931,,,,298731.719722175    ,262570.674985673    ,경상북도 성주군 가천면 신계리 523-1 ,2018-09-10 15:14:13
5210000,5210000-202-2010-00001,2010-06-17,폐업,2013-11-19,185.73,719-844,40053,용암목욕탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,경상북도 성주군 용암면 운용로 1022,Y,,,2,,폐업,02,,03,2,공동탕업,0549336800,,,,320780.997327503    ,260284.407534772    ,경상북도 성주군 용암면 용정리 285 ,2015-03-12 16:21:06
5210000,5210000-202-1995-00002,1995-11-14,폐업,2003-12-23,.00,719-801,,문화목욕탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,,N,,,,,폐업,02,,03,,공동탕업,0549330013,,,,316098.010043376    ,269607.136376706    ,경상북도 성주군 성주읍 경산리 60-9 ,2003-12-23 00:00:00
5210000,5210000-202-1995-00003,1995-08-25,폐업,2004-06-30,.00,719-801,,가야목욕탕,공동탕업,I,,3,,,N,2025-12-15 16:15:28,,Y,3,,3,,폐업,02,,03,,공동탕업,0549335411,,,,316344.604371579    ,269767.767825775    ,경상북도 성주군 성주읍 예산리 795 ,2004-12-20 00:00:00
5210000,5210000-202-2000-00004,2000-09-18,폐업,2009-12-01,330.00,719-844,,용암목욕탕,공동탕업,I,,1,,,N,2025-12-15 16:15:28,,Y,1,,,,폐업,02,,03,,공동탕업,0549321510,,,,320780.997327503    ,260284.407534772    ,경상북도 성주군 용암면 용정리 285 ,2009-12-02 15:28:04
5210000,5210000-202-2001-00002,2001-05-28,영업/정상,,858.52,719-822,40003,장수랜드찜질사우나,한증막업,I,,2,1,,Y,2025-12-15 16:15:28,경상북도 성주군 벽진면 성주로 2110,Y,1,0,1,0,영업,01,,01,0,한증막업,0549317377,,,,307411.171105355    ,270610.994000691    ,경상북도 성주군 벽진면 매수리 113 ,2019-03-27 15:13:39
5220000,5220000-202-1981-00001,1981-08-01,영업/정상,,200.00,718-801,39887,새왜관목욕탕,공동탕업,I,,3,,,N,2025-12-15 16:15:28,경상북도 칠곡군 왜관읍 중앙로5길 19,Y,2,,1,,영업,01,,01,2,공동탕업,0549710991,,,,326128.339037627    ,277938.652081907    ,경상북도 칠곡군 왜관읍 왜관리 212-102 ,2012-12-18 10:04:22
5220000,5220000-202-2012-00006,2012-08-24,폐업,2022-09-20,489.79,718-852,39915,무시로장수마을찜질방,찜질시설서비스영업,I,임대,1,0,,N,2025-12-15 16:15:28,경상북도 칠곡군 기산면 선노로 1082,Y,1,,1,,폐업,02,,03,0,찜질시설서비스영업,,,,,325101.041207774    ,275060.260588277    ,경상북도 칠곡군 기산면 행정리 47-2 ,2022-09-28 13:03:16
5220000,5220000-202-1995-00003,1995-03-10,영업/정상,,801.15,718-923,39855,가산한증막,공동탕업,I,,3,,,N,2025-12-15 16:15:28,경상북도 칠곡군 동명면 기성2길 31,Y,2,,1,,영업,01,,01,3,공동탕업,0549754500,,,,343907.395484204    ,279413.585184964    ,경상북도 칠곡군 동명면 기성리 323 ,2023-11-14 10:21:11
5220000,5220000-202-1997-00001,1997-05-28,영업/정상,,574.17,718-801,39898,혜성목욕탕,공동탕업,I,,2,0,,N,2025-12-15 16:15:28,경상북도 칠곡군 왜관읍 전원1길 11,Y,2,0,1,0,영업,01,,01,2,공동탕업,0549730220,,,,326220.944596473    ,276963.047396952    ,경상북도 칠곡군 왜관읍 왜관리 771-30 ,2023-11-15 11:08:52
5220000,5220000-202-1997-00003,1997-11-15,영업/정상,,168.00,718-813,39825,복성목욕탕,공동탕업,I,임대,1,,,N,2025-12-15 16:15:28,경상북도 칠곡군 약목면 약목로 87-8,Y,1,,1,,영업,01,,01,2,공동탕업,0549749703,,,,322935.849074216    ,282378.69097729     ,경상북도 칠곡군 약목면 복성리 859-1 ,2013-04-02 10:09:17
5220000,5220000-202-1998-00001,1998-05-29,영업/정상,,"3,481.96",718-832,39847,도개온천,공동탕업,I,,2,0,,N,2025-12-15 16:15:28,경상북도 칠곡군 석적읍 도개6길 30,Y,3,0,2,0,영업,01,,01,4,공동탕업,0549716990,,,,332488.74388765     ,283880.81386427     ,경상북도 칠곡군 석적읍 도개리 949-1 ,2023-12-20 11:19:11
5220000,5220000-202-2001-00002,2001-08-02,영업/정상,,996.26,718-801,39898,세강목욕탕,공동탕업,I,,5,0,,N,2025-12-15 16:15:28,경상북도 칠곡군 왜관읍 관문로 46,Y,3,0,1,0,영업,01,,01,2,공동탕업,0549735600,,,,326181.94190298     ,277191.697368757    ,경상북도 칠곡군 왜관읍 왜관리 302-3 ,2021-09-08 14:29:55
5220000,5220000-202-2003-00002,2003-08-25,영업/정상,,"1,035.40",718-833,39836,천호헬스사우나,공동탕업,I,임대,,,,N,2025-12-15 16:15:28,경상북도 칠곡군 석적읍 북중리11길 23,N,3,,2,,영업,01,,01,2,공동탕업,0549775440,,,,327089.974498153    ,287331.423793856    ,경상북도 칠곡군 석적읍 중리 152-2 ,2025-01-10 13:26:16
5220000,5220000-202-2003-00003,2003-08-30,영업/정상,,816.76,718-811,39827,약목목욕탕,공동탕업,I,임대,3,1,,N,2025-12-15 16:15:28,경상북도 칠곡군 약목면 약목로 49,N,3,1,1,1,영업,01,,01,2,공동탕업,0549759027,,,,323189.818600331    ,282060.794670841    ,경상북도 칠곡군 약목면 남계리 73-1 ,2023-11-14 10:31:00
5220000,5220000-202-2003-00004,2003-12-04,영업/정상,,"2,878.98",718-841,39810,북삼관광온천,공동탕업,I,자가,,,,N,2025-12-15 16:15:28,경상북도 칠곡군 북삼읍 인강5길 75,N,3,,1,,영업,01,,01,2,공동탕업,0549757766,,,,320744.86386836     ,285987.332143813    ,경상북도 칠곡군 북삼읍 인평리 678-3 ,2016-11-08 17:13:07
5220000,5220000-202-2004-00002,2004-07-19,영업/정상,,620.73,718-841,39808,장원목욕탕,공동탕업,I,자가,1,3,,N,2025-12-15 16:15:28,경상북도 칠곡군 북삼읍 인평중앙로 25-1,N,2,,1,,영업,01,,01,2,공동탕업,0549730891,,,,320962.444025124    ,285418.216422144    ,경상북도 칠곡군 북삼읍 인평리 394-11 ,2023-03-15 11:47:02
5220000,5220000-202-2005-00002,2005-11-01,영업/정상,,861.39,718-831,39843,엑스로즈,공동탕업,I,자가,,,,N,2025-12-15 16:15:28,"경상북도 칠곡군 석적읍 석적로 933-9, 803동 201호 (우방신천지A)",Y,,,2,,영업,01,,01,2,공동탕업,0549771377,,,,325364.145153496    ,286777.479586537    ,경상북도 칠곡군 석적읍 남율리 710 우방신천지A 803동 201호,2012-12-06 09:11:58
5220000,5220000-202-2007-00001,2007-02-01,영업/정상,,358.58,718-801,39891,동궁목욕탕,공동탕업,I,자가,3,1,,N,2025-12-15 16:15:28,경상북도 칠곡군 왜관읍 중앙로2길 29 (236-26),Y,2,,1,,영업,01,,01,2,공동탕업,0549737771,,,,326037.809583691    ,277815.110230188    ,경상북도 칠곡군 왜관읍 왜관리 236-7 236-26 ,2023-11-14 10:37:37
5220000,5220000-202-2012-00001,2012-04-04,영업/정상,,"1,499.51",718-801,39905,칠곡삼부사우나,공동탕업,I,임대,7,1,,N,2025-12-15 16:15:28,"경상북도 칠곡군 왜관읍 자조1길 9, 3층",Y,4,,3,,영업,01,,01,2,공동탕업,0549770400,,,,325973.973147021    ,276626.672056506    ,경상북도 칠곡군 왜관읍 왜관리 841-15 외 6필지 ,2025-09-24 13:27:26
5220000,5220000-202-2012-00003,2012-05-17,영업/정상,,384.92,718-923,39855,송림황토참숯굴찜질방,찜질시설서비스영업,I,자가,2,0,,N,2025-12-15 16:15:28,"경상북도 칠곡군 동명면 남원로 313, 1,2동",Y,2,,1,,영업,01,,01,0,찜질시설서비스영업,0549752024,,,,341844.941928699    ,280721.343808465    ,"경상북도 칠곡군 동명면 남원리 957 1,2동 ",2012-05-17 11:03:58
5220000,5220000-202-2012-00005,2012-07-26,영업/정상,,349.46,718-832,39848,반계숯가마찜질방,찜질시설서비스영업,I,자가,2,0,,N,2025-12-15 16:15:28,경상북도 칠곡군 석적읍 호국로 582-2,Y,2,,1,,영업,01,,01,2,찜질시설서비스영업,0549748383,,,,329518.461746578    ,282201.682569342    ,경상북도 칠곡군 석적읍 반계리 71-4 ,2024-10-31 13:17:39
5220000,5220000-202-2012-00007,2012-11-07,영업/정상,,540.97,718-821,39867,솔밭에온가마,찜질시설서비스영업,U,자가,1,0,,N,2026-04-16 03:03:03,경상북도 칠곡군 지천면 송정도당길 67-9,N,1,0,1,0,영업,01,,01,0,찜질시설서비스영업,0549730888,,,,332456.755220296    ,275605.443844884    ,경상북도 칠곡군 지천면 송정리 45 ,2026-04-15 11:02:59
5220000,5220000-202-2019-00001,2019-02-20,영업/정상,,"2,136.64",718-923,39855,휴온천,공동탕업,I,,4,1,0,N,2025-12-15 16:15:28,경상북도 칠곡군 동명면 기성5길 11-10,N,3,1,1,1,영업,01,0,01,2,공동탕업,0549716363,,,,343907.316687369    ,279051.844869104    ,경상북도 칠곡군 동명면 기성리 930 ,2022-11-17 10:07:07
5220000,5220000-202-1996-00001,1996-06-05,폐업,2022-07-01,795.27,718-801,39883,에덴사우나,공동탕업,I,,3,0,,N,2025-12-15 16:15:28,경상북도 칠곡군 왜관읍 중앙로 261 (외 1필지),Y,3,0,1,0,폐업,02,,03,2,공동탕업,0549712051,,,,325962.550038699    ,278420.370842747    ,경상북도 칠곡군 왜관읍 왜관리 201-3 외 1필지 ,2022-07-01 17:09:38
5220000,5220000-202-1996-00002,1996-02-08,폐업,2007-01-04,.00,718-801,,동궁목욕탕,공동탕업,I,,2,,,N,2025-12-15 16:15:28,,N,2,,1,,폐업,02,,03,,공동탕업,0549737772,,,,326037.809583691    ,277815.110230188    ,경상북도 칠곡군 왜관읍 왜관리 236-7 ,2005-11-10 00:00:00
5220000,5220000-202-1997-00002,1997-11-12,폐업,2004-06-29,.00,718-841,,장원탕,공동탕업,I,,3,,,N,2025-12-15 16:15:28,,Y,3,,1,,폐업,02,,03,2,공동탕업,0549730891,,,,320962.444025124    ,285418.216422144    ,경상북도 칠곡군 북삼읍 인평리 394-11 ,2003-12-23 00:00:00
5220000,5220000-202-1997-00004,1997-11-06,폐업,2021-09-28,522.04,718-841,39812,금오탕,공동탕업,I,,3,,,N,2025-12-15 16:15:28,경상북도 칠곡군 북삼읍 금오대로1길 6-18,N,,,,,폐업,02,,03,,공동탕업,0549755677,,,,321315.398185829    ,286412.649353432    ,경상북도 칠곡군 북삼읍 인평리 1077-9 ,2021-09-28 10:44:00
5220000,5220000-202-1999-00001,1999-07-06,폐업,2014-09-18,937.72,718-921,39859,동명목욕탕,공동탕업,I,,4,,,N,2025-12-15 16:15:28,경상북도 칠곡군 동명면 금암중앙길 55 (외 2필지),Y,2,,1,,폐업,02,,03,2,공동탕업,0549761661,,,,339995.576695971    ,277051.814240712    ,경상북도 칠곡군 동명면 금암리 233-1 외 2필지 ,2009-04-09 10:06:27
5220000,5220000-202-1999-00002,1999-12-03,폐업,2016-12-22,"1,512.78",718-923,39855,팔공사이판,공동탕업,I,,2,,,N,2025-12-15 16:15:28,경상북도 칠곡군 동명면 기성3길 5,Y,2,,1,,폐업,02,,03,2,공동탕업,0549748031,,,,343753.460517626    ,279349.484914091    ,경상북도 칠곡군 동명면 기성리 965 ,2016-12-22 16:48:02
5220000,5220000-202-1999-00003,1999-02-03,폐업,2006-07-03,.00,718-841,,가나목욕장,공동탕업,I,,2,,,N,2025-12-15 16:15:28,,Y,2,,2,,폐업,02,,03,2,공동탕업,0549725035,,,,321125.144991617    ,286539.845869314    ,경상북도 칠곡군 북삼읍 인평리 89 ,2005-10-31 00:00:00
5220000,5220000-202-2000-00001,2000-12-12,폐업,2009-04-03,.00,718-803,,석전목욕탕,공동탕업,I,,2,,,N,2025-12-15 16:15:28,,Y,2,,1,,폐업,02,,03,2,공동탕업,0549741120,,,,327320.911848867    ,278940.793750564    ,경상북도 칠곡군 왜관읍 석전리 378 ,2003-12-23 00:00:00
5220000,5220000-202-2000-00002,2000-12-18,폐업,2009-07-17,.00,718-811,,강변목욕탕,공동탕업,I,,2,,,N,2025-12-15 16:15:28,,Y,2,,1,,폐업,02,,03,2,공동탕업,0549753538,,,,325058.895045199    ,278741.248242342    ,경상북도 칠곡군 약목면 관호리 952 삼주a 111동 203호,2003-12-23 00:00:00
5220000,5220000-202-2001-00001,2001-04-25,폐업,2003-08-29,.00,718-811,,약목목욕탕,공동탕업,I,,2,,,N,2025-12-15 16:15:28,,Y,2,,1,,폐업,02,,03,2,공동탕업,0549745400,,,,323189.818600331    ,282060.794670841    ,경상북도 칠곡군 약목면 남계리 73-1 ,2004-02-05 00:00:00
5220000,5220000-202-2001-00004,2001-09-03,폐업,2005-04-18,.00,718-801,,제일목욕탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,,N,,,,,폐업,02,,03,,공동탕업,,,,,325822.143769644    ,277854.362390429    ,경상북도 칠곡군 왜관읍 왜관리 257-2 ,2005-04-19 00:00:00
5220000,5220000-202-2002-00001,2002-06-28,폐업,2004-05-27,861.39,718-831,,신천지스포츠빌,공동탕업,I,임대,,,,N,2025-12-15 16:15:28,,N,,,,,폐업,02,,03,2,공동탕업,0549775300,,,,325364.145153496    ,286777.479586537    ,경상북도 칠곡군 석적읍 남율리 710 ,2004-05-27 00:00:00
5220000,5220000-202-2003-00001,2003-04-04,폐업,2007-02-16,"1,431.00",718-801,,태성프라자,공동탕업,I,,7,1,,N,2025-12-15 16:15:28,,N,,,,,폐업,02,,03,,공동탕업,0549733050,,,,325973.973147021    ,276626.672056506    ,경상북도 칠곡군 왜관읍 왜관리 841-15 ,2005-10-31 00:00:00
5220000,5220000-202-2004-00001,2004-02-06,폐업,2022-12-14,"1,750.40",718-841,39813,포웰스포츠센타,공동탕업,I,자가,1,6,,N,2025-12-15 16:15:28,경상북도 칠곡군 북삼읍 금오대로2길 56,N,5,0,3,0,폐업,02,,03,2,공동탕업,0549757227,,,,321689.225792666    ,286075.798893664    ,경상북도 칠곡군 북삼읍 인평리 1038-4 외 2필지 ,2022-12-14 14:18:12
5220000,5220000-202-2005-00001,2005-01-07,폐업,2023-03-06,"2,588.89",718-801,39881,왜관온천웰스파,공동탕업,I,자가,5,2,,N,2025-12-15 16:15:28,경상북도 칠곡군 왜관읍 군청2길 21 (외 3필지),N,4,,2,,폐업,02,,03,2,공동탕업,0549747700,,,,326430.47895636     ,278130.771748304    ,경상북도 칠곡군 왜관읍 왜관리 167-7 외 3필지 ,2023-03-06 17:40:03
5220000,5220000-202-2005-00003,2005-12-20,폐업,2009-05-27,"1,997.61",718-833,,유학산군불로숯가마,목욕장업 기타,I,자가,2,1,,N,2025-12-15 16:15:28,,Y,2,,1,,폐업,02,,03,2,목욕장업 기타,,,,,327819.448606057    ,287419.190493008    ,경상북도 칠곡군 석적읍 중리 101-3 외 2필지 ,2008-12-22 16:28:12
5220000,5220000-202-2009-00001,2009-05-29,폐업,2009-06-11,"1,759.62",718-833,,(주)중리스포츠센타,공동탕업+찜질시설서비스영업,I,자가,2,1,,N,2025-12-15 16:15:28,,Y,1,,1,,폐업,02,,03,2,공동탕업+찜질시설서비스영업,,,,,327819.448606057    ,287419.190493008    ,경상북도 칠곡군 석적읍 중리 101-3 외 2필지 ,2009-05-29 15:46:46
5220000,5220000-202-2009-00002,2009-08-12,폐업,2023-11-10,"1,759.62",718-833,39833,(주)유원천파크,공동탕업+찜질시설서비스영업,I,자가,2,1,,Y,2025-12-15 16:15:28,경상북도 칠곡군 석적읍 동중리1길 99,Y,1,0,1,0,폐업,02,,03,2,공동탕업+찜질시설서비스영업,0549737696,,,,327819.448606057    ,287419.190493008    ,경상북도 칠곡군 석적읍 중리 101-3 외 2필지 ,2023-11-10 10:23:51
5220000,5220000-202-2012-00002,2012-05-17,폐업,2022-12-19,357.60,718-851,39914,가림참숯굴찜질방,찜질시설서비스영업,I,임대,1,0,,N,2025-12-15 16:15:28,"경상북도 칠곡군 기산면 평복1길 59, A,B동",Y,1,,1,,폐업,02,,03,0,찜질시설서비스영업,0549765959,,,,322985.767556329    ,277307.858277132    ,"경상북도 칠곡군 기산면 평복리 262-1 A,B동 ",2022-12-19 13:12:54
5220000,5220000-202-2012-00004,2012-07-03,폐업,2013-06-17,53.82,718-811,39827,두만지구구들장황토찜질방,찜질시설서비스영업,I,자가,1,0,,N,2025-12-15 16:15:28,경상북도 칠곡군 약목면 남계10길 1-10,N,1,,1,,폐업,02,,03,1,찜질시설서비스영업,0549770908,,,,320963.405920858    ,281642.254728945    ,경상북도 칠곡군 약목면 남계리 621-3 ,2012-07-03 13:30:11
5220000,5220000-202-1995-00002,1995-01-27,영업/정상,,"1,030.65",718-841,39804,북삼한증막원천,공동탕업,I,,2,0,,Y,2025-12-15 16:15:28,경상북도 칠곡군 북삼읍 칠곡대로 389,Y,1,0,1,0,영업,01,,01,2,공동탕업,0549757777,,,,320740.862410443    ,283892.879764193    ,경상북도 칠곡군 북삼읍 어로리 103 ,2020-03-27 16:37:15
5230000,5230000-202-1991-00001,1991-06-07,영업/정상,,478.31,757-802,36820,대연목욕탕,공동탕업,I,,5,1,,N,2025-12-15 16:15:28,경상북도 예천군 예천읍 한천길 9,Y,1,1,1,1,영업,01,,01,0,공동탕업,0546526500,,,,330189.348353727    ,351477.874991619    ,경상북도 예천군 예천읍 동본리 556-16 ,2021-10-31 18:32:31
5230000,5230000-202-1996-00001,1996-08-23,영업/정상,,462.15,757-803,36828,세종목욕탕,공동탕업,I,,9,1,,N,2025-12-15 16:15:28,경상북도 예천군 예천읍 효자로 70,Y,4,0,4,0,영업,01,,01,0,공동탕업,0546548502,,,,329743.575783256    ,351487.724336038    ,경상북도 예천군 예천읍 남본리 222-58 ,2019-02-11 10:37:12
5230000,5230000-202-2000-00001,2000-03-21,영업/정상,,"1,126.78",757-911,36811,예천온천,공동탕업,I,,1,0,,N,2025-12-15 16:15:28,경상북도 예천군 감천면 온천길 27,Y,1,0,1,0,영업,01,,01,0,공동탕업,0546506588,,,,333827.931241448    ,358985.432265561    ,경상북도 예천군 감천면 관현리 126 ,2018-03-29 18:12:46
5230000,5230000-202-2002-00001,2002-03-14,영업/정상,,971.60,757-832,36857,용궁원천탕,공동탕업,I,자가,2,1,,N,2025-12-15 16:15:28,경상북도 예천군 용궁면 경서로 1192-34,Y,2,1,1,1,영업,01,,01,2,공동탕업,0546540066,,,,316647.936531027    ,345879.625175049    ,경상북도 예천군 용궁면 무지리 325-7 ,2021-11-04 13:46:30
5230000,5230000-202-2018-00001,2018-02-12,영업/정상,,"1,179.13",,36849,금빛 물조은 온천,공동탕업,I,,10,1,0,N,2025-12-15 16:15:28,"경상북도 예천군 호명읍 새움3로 6, 골드온천타워 10층 1001호",N,10,0,10,0,영업,01,0,01,0,공동탕업,0546547900,,,,333107.913631427    ,342622.362664024    ,경상북도 예천군 호명읍 산합리 1404 1001호,2025-07-30 15:08:43
5230000,5230000-202-2022-00002,2022-11-16,영업/정상,,189.82,757-862,36865,풍양면 복지회관 핀란드 사우나,공동탕업,I,,1,0,0,N,2025-12-15 16:15:28,경상북도 예천군 풍양면 낙상2길 60,Y,2,0,2,0,영업,01,1,01,4,공동탕업,,,,,316207.508036369    ,335208.006831038    ,경상북도 예천군 풍양면 낙상리 173-7 ,2025-06-11 16:14:01
5230000,5230000-202-1989-00001,1989-12-28,폐업,2016-11-25,226.00,757-862,36865,평화목욕탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,경상북도 예천군 풍양면 낙상1길 74-3,Y,,,0,0,폐업,02,,03,0,공동탕업,0546537425,,,,316258.415691072    ,335061.849739981    ,경상북도 예천군 풍양면 낙상리 145-14 ,2006-09-14 00:00:00
5230000,5230000-202-1982-00001,1982-09-28,영업/정상,,287.25,757-805,36828,한성탕,공동탕업,I,,3,1,,N,2025-12-15 16:15:28,경상북도 예천군 예천읍 맛고을길 47,Y,1,0,1,0,영업,01,,01,0,공동탕업,0546542262,,,,329915.464361604    ,351567.163586381    ,경상북도 예천군 예천읍 노하리 72-12 ,2021-10-31 18:32:06
5230000,5230000-202-1995-00001,1995-12-30,폐업,2013-08-14,180.00,757-805,,선용사우나,공동탕업,I,자가,0,0,,Y,2025-12-15 16:15:28,,Y,0,0,0,0,폐업,02,,03,0,공동탕업,0546535555,,,,329181.829548921    ,350716.997182081    ,경상북도 예천군 예천읍 서본리 224-11 ,2013-03-07 11:02:20
5230000,5230000-202-2005-00001,2005-11-29,폐업,2013-08-22,507.37,757-803,36829,한천찜질방,찜질시설서비스영업,I,,0,0,,Y,2025-12-15 16:15:28,경상북도 예천군 예천읍 충효로 261-17,N,0,0,0,0,폐업,02,,03,0,찜질시설서비스영업,0546551212,,,,329753.581995833    ,351069.661386311    ,경상북도 예천군 예천읍 남본리 250-2 ,2013-03-05 09:34:15
